IP,EngineId,Max severity,CVEs with max severity,All CVEs
212.12.32.16,00000009020000027d89dd80,CRITICAL,"['CVE-2020-3323', 'CVE-2020-3331', 'CVE-2020-3357', 'CVE-2020-3426', 'CVE-2021-1300', 'CVE-2021-1301', 'CVE-2021-1289', 'CVE-2021-1290', 'CVE-2021-1291', 'CVE-2021-1292', 'CVE-2021-1293', 'CVE-2021-1294', 'CVE-2021-1295', 'CVE-2021-1602', 'CVE-2021-1609', 'CVE-2021-34730', 'CVE-2021-34727', 'CVE-2022-20699', 'CVE-2022-20700', 'CVE-2022-20705', 'CVE-2022-20708', 'CVE-2022-20711', 'CVE-2022-20712', 'CVE-2022-20749', 'CVE-2022-20825', 'CVE-2022-20841', 'CVE-2022-20827', 'CVE-2022-20842']","['CVE-2013-2678', 'CVE-2019-1950', 'CVE-2019-16010', 'CVE-2019-16012', 'CVE-2020-3264', 'CVE-2020-3265', 'CVE-2020-3266', 'CVE-2019-16011', 'CVE-2020-3315', 'CVE-2020-3214', 'CVE-2020-3257', 'CVE-2020-3268', 'CVE-2020-3269', 'CVE-2020-3274', 'CVE-2020-3275', 'CVE-2020-3276', 'CVE-2020-3277', 'CVE-2020-3278', 'CVE-2020-3279', 'CVE-2020-3286', 'CVE-2020-3287', 'CVE-2020-3288', 'CVE-2020-3289', 'CVE-2020-3290', 'CVE-2020-3291', 'CVE-2020-3292', 'CVE-2020-3293', 'CVE-2020-3294', 'CVE-2020-3295', 'CVE-2020-3296', 'CVE-2020-3150', 'CVE-2020-3180', 'CVE-2020-3323', 'CVE-2020-3331', 'CVE-2020-3332', 'CVE-2020-3351', 'CVE-2020-3357', 'CVE-2020-3358', 'CVE-2020-3369', 'CVE-2020-3372', 'CVE-2020-3378', 'CVE-2020-3381', 'CVE-2020-3385', 'CVE-2020-3387', 'CVE-2020-3388', 'CVE-2020-3401', 'CVE-2019-15957', 'CVE-2020-3569', 'CVE-2020-3141', 'CVE-2020-3393', 'CVE-2020-3396', 'CVE-2020-3404', 'CVE-2020-3407', 'CVE-2020-3408', 'CVE-2020-3414', 'CVE-2020-3421', 'CVE-2020-3422', 'CVE-2020-3423', 'CVE-2020-3425', 'CVE-2020-3426', 'CVE-2020-3428', 'CVE-2020-3465', 'CVE-2020-3474', 'CVE-2020-3475', 'CVE-2020-3479', 'CVE-2020-3480', 'CVE-2020-3503', 'CVE-2020-3508', 'CVE-2020-3511', 'CVE-2020-3524', 'CVE-2020-3299', 'CVE-2021-1189', 'CVE-2021-1146', 'CVE-2021-1147', 'CVE-2021-1148', 'CVE-2021-1149', 'CVE-2021-1150', 'CVE-2021-1151', 'CVE-2021-1152', 'CVE-2021-1153', 'CVE-2021-1154', 'CVE-2021-1155', 'CVE-2021-1156', 'CVE-2021-1157', 'CVE-2021-1158', 'CVE-2021-1159', 'CVE-2021-1160', 'CVE-2021-1161', 'CVE-2021-1162', 'CVE-2021-1163', 'CVE-2021-1164', 'CVE-2021-1165', 'CVE-2021-1166', 'CVE-2021-1167', 'CVE-2021-1168', 'CVE-2021-1169', 'CVE-2021-1170', 'CVE-2021-1171', 'CVE-2021-1172', 'CVE-2021-1173', 'CVE-2021-1174', 'CVE-2021-1175', 'CVE-2021-1176', 'CVE-2021-1177', 'CVE-2021-1178', 'CVE-2021-1184', 'CVE-2021-1185', 'CVE-2021-1186', 'CVE-2021-1187', 'CVE-2021-1188', 'CVE-2021-1192', 'CVE-2021-1193', 'CVE-2021-1194', 'CVE-2021-1195', 'CVE-2021-1196', 'CVE-2021-1197', 'CVE-2021-1198', 'CVE-2021-1199', 'CVE-2021-1206', 'CVE-2021-1207', 'CVE-2021-1208', 'CVE-2021-1209', 'CVE-2021-1210', 'CVE-2021-1211', 'CVE-2021-1212', 'CVE-2021-1213', 'CVE-2021-1214', 'CVE-2021-1215', 'CVE-2021-1216', 'CVE-2021-1217', 'CVE-2021-1223', 'CVE-2021-1224', 'CVE-2021-1236', 'CVE-2021-1260', 'CVE-2021-1261', 'CVE-2021-1262', 'CVE-2021-1263', 'CVE-2021-1273', 'CVE-2021-1274', 'CVE-2021-1278', 'CVE-2021-1279', 'CVE-2021-1298', 'CVE-2021-1299', 'CVE-2021-1300', 'CVE-2021-1301', 'CVE-2021-1305', 'CVE-2021-1233', 'CVE-2021-1241', 'CVE-2021-1289', 'CVE-2021-1290', 'CVE-2021-1291', 'CVE-2021-1292', 'CVE-2021-1293', 'CVE-2021-1294', 'CVE-2021-1295', 'CVE-2021-1296', 'CVE-2021-1297', 'CVE-2021-1314', 'CVE-2021-1315', 'CVE-2021-1316', 'CVE-2021-1317', 'CVE-2021-1318', 'CVE-2021-1319', 'CVE-2021-1320', 'CVE-2021-1321', 'CVE-2021-1322', 'CVE-2021-1323', 'CVE-2021-1324', 'CVE-2021-1325', 'CVE-2021-1326', 'CVE-2021-1327', 'CVE-2021-1328', 'CVE-2021-1329', 'CVE-2021-1330', 'CVE-2021-1331', 'CVE-2021-1332', 'CVE-2021-1333', 'CVE-2021-1334', 'CVE-2021-1335', 'CVE-2021-1336', 'CVE-2021-1337', 'CVE-2021-1338', 'CVE-2021-1339', 'CVE-2021-1340', 'CVE-2021-1341', 'CVE-2021-1342', 'CVE-2021-1343', 'CVE-2021-1344', 'CVE-2021-1345', 'CVE-2021-1346', 'CVE-2021-1347', 'CVE-2021-1348', 'CVE-2021-1437', 'CVE-2021-1439', 'CVE-2021-1449', 'CVE-2021-1460', 'CVE-2021-1371', 'CVE-2021-1423', 'CVE-2021-1251', 'CVE-2021-1308', 'CVE-2021-1309', 'CVE-2021-1495', 'CVE-2021-1602', 'CVE-2021-1609', 'CVE-2021-1610', 'CVE-2021-34730', 'CVE-2021-34708', 'CVE-2021-34709', 'CVE-2021-34713', 'CVE-2021-34737', 'CVE-2021-1419', 'CVE-2021-1620', 'CVE-2021-1621', 'CVE-2021-1622', 'CVE-2021-34703', 'CVE-2021-34723', 'CVE-2021-34724', 'CVE-2021-34725', 'CVE-2021-34727', 'CVE-2021-34740', 'CVE-2021-1529', 'CVE-2021-40120', 'CVE-2022-20699', 'CVE-2022-20700', 'CVE-2022-20701', 'CVE-2022-20702', 'CVE-2022-20703', 'CVE-2022-20704', 'CVE-2022-20705', 'CVE-2022-20706', 'CVE-2022-20707', 'CVE-2022-20708', 'CVE-2022-20709', 'CVE-2022-20710', 'CVE-2022-20711', 'CVE-2022-20712', 'CVE-2022-20749', 'CVE-2022-20677', 'CVE-2022-20678', 'CVE-2022-20717', 'CVE-2022-20725', 'CVE-2022-20753', 'CVE-2022-20799', 'CVE-2022-20801', 'CVE-2022-20825', 'CVE-2022-20873', 'CVE-2022-20874', 'CVE-2022-20875', 'CVE-2022-20876', 'CVE-2022-20877', 'CVE-2022-20878', 'CVE-2022-20879', 'CVE-2022-20880', 'CVE-2022-20881', 'CVE-2022-20882', 'CVE-2022-20883', 'CVE-2022-20884', 'CVE-2022-20885', 'CVE-2022-20886', 'CVE-2022-20887', 'CVE-2022-20888', 'CVE-2022-20889', 'CVE-2022-20890', 'CVE-2022-20891', 'CVE-2022-20892', 'CVE-2022-20893', 'CVE-2022-20894', 'CVE-2022-20895', 'CVE-2022-20896', 'CVE-2022-20897', 'CVE-2022-20898', 'CVE-2022-20899', 'CVE-2022-20900', 'CVE-2022-20901', 'CVE-2022-20902', 'CVE-2022-20903', 'CVE-2022-20904', 'CVE-2022-20910', 'CVE-2022-20911', 'CVE-2022-20912', 'CVE-2022-20841', 'CVE-2022-20827', 'CVE-2022-20842', 'CVE-2022-20775', 'CVE-2022-20818', 'CVE-2022-20848', 'CVE-2022-20850', 'CVE-2022-20851', 'CVE-2022-20919', 'CVE-2023-20045', 'CVE-2023-20076', 'CVE-2023-20027', 'CVE-2023-20035', 'CVE-2023-20065', 'CVE-2023-20066', 'CVE-2023-20081', 'CVE-2023-20226', 'CVE-2023-20227']"
217.28.166.211,0000000902000002b96e99e0,CRITICAL,"['CVE-2018-0425', 'CVE-2018-0426', 'CVE-2019-12643', 'CVE-2020-3323', 'CVE-2020-3331', 'CVE-2020-3357', 'CVE-2020-3426', 'CVE-2021-1300', 'CVE-2021-1301', 'CVE-2021-1289', 'CVE-2021-1290', 'CVE-2021-1291', 'CVE-2021-1292', 'CVE-2021-1293', 'CVE-2021-1294', 'CVE-2021-1295', 'CVE-2021-1602', 'CVE-2021-1609', 'CVE-2021-34730', 'CVE-2021-34727', 'CVE-2022-20699', 'CVE-2022-20700', 'CVE-2022-20705', 'CVE-2022-20708', 'CVE-2022-20711', 'CVE-2022-20712', 'CVE-2022-20749', 'CVE-2022-20825', 'CVE-2022-20841', 'CVE-2022-20827', 'CVE-2022-20842']","['CVE-2018-0273', 'CVE-2018-0295', 'CVE-2018-0423', 'CVE-2018-0424', 'CVE-2018-0425', 'CVE-2018-0426', 'CVE-2018-0433', 'CVE-2018-0404', 'CVE-2019-1652', 'CVE-2019-1653', 'CVE-2019-1827', 'CVE-2019-1828', 'CVE-2019-1724', 'CVE-2019-1649', 'CVE-2019-1843', 'CVE-2019-1897', 'CVE-2019-1899', 'CVE-2019-1904', 'CVE-2019-12643', 'CVE-2019-12646', 'CVE-2019-12647', 'CVE-2019-12648', 'CVE-2019-12650', 'CVE-2019-12651', 'CVE-2019-12654', 'CVE-2019-12657', 'CVE-2019-12659', 'CVE-2019-12663', 'CVE-2019-12664', 'CVE-2019-12671', 'CVE-2013-2678', 'CVE-2019-1950', 'CVE-2019-16010', 'CVE-2019-16012', 'CVE-2020-3264', 'CVE-2020-3265', 'CVE-2020-3266', 'CVE-2019-16011', 'CVE-2020-3315', 'CVE-2020-3214', 'CVE-2020-3257', 'CVE-2020-3268', 'CVE-2020-3269', 'CVE-2020-3274', 'CVE-2020-3275', 'CVE-2020-3276', 'CVE-2020-3277', 'CVE-2020-3278', 'CVE-2020-3279', 'CVE-2020-3286', 'CVE-2020-3287', 'CVE-2020-3288', 'CVE-2020-3289', 'CVE-2020-3290', 'CVE-2020-3291', 'CVE-2020-3292', 'CVE-2020-3293', 'CVE-2020-3294', 'CVE-2020-3295', 'CVE-2020-3296', 'CVE-2020-3150', 'CVE-2020-3180', 'CVE-2020-3323', 'CVE-2020-3331', 'CVE-2020-3332', 'CVE-2020-3351', 'CVE-2020-3357', 'CVE-2020-3358', 'CVE-2020-3369', 'CVE-2020-3372', 'CVE-2020-3378', 'CVE-2020-3381', 'CVE-2020-3385', 'CVE-2020-3387', 'CVE-2020-3388', 'CVE-2020-3401', 'CVE-2019-15957', 'CVE-2020-3569', 'CVE-2020-3141', 'CVE-2020-3393', 'CVE-2020-3396', 'CVE-2020-3404', 'CVE-2020-3407', 'CVE-2020-3408', 'CVE-2020-3414', 'CVE-2020-3421', 'CVE-2020-3422', 'CVE-2020-3423', 'CVE-2020-3425', 'CVE-2020-3426', 'CVE-2020-3428', 'CVE-2020-3465', 'CVE-2020-3474', 'CVE-2020-3475', 'CVE-2020-3479', 'CVE-2020-3480', 'CVE-2020-3503', 'CVE-2020-3508', 'CVE-2020-3511', 'CVE-2020-3524', 'CVE-2020-3299', 'CVE-2021-1189', 'CVE-2021-1146', 'CVE-2021-1147', 'CVE-2021-1148', 'CVE-2021-1149', 'CVE-2021-1150', 'CVE-2021-1151', 'CVE-2021-1152', 'CVE-2021-1153', 'CVE-2021-1154', 'CVE-2021-1155', 'CVE-2021-1156', 'CVE-2021-1157', 'CVE-2021-1158', 'CVE-2021-1159', 'CVE-2021-1160', 'CVE-2021-1161', 'CVE-2021-1162', 'CVE-2021-1163', 'CVE-2021-1164', 'CVE-2021-1165', 'CVE-2021-1166', 'CVE-2021-1167', 'CVE-2021-1168', 'CVE-2021-1169', 'CVE-2021-1170', 'CVE-2021-1171', 'CVE-2021-1172', 'CVE-2021-1173', 'CVE-2021-1174', 'CVE-2021-1175', 'CVE-2021-1176', 'CVE-2021-1177', 'CVE-2021-1178', 'CVE-2021-1184', 'CVE-2021-1185', 'CVE-2021-1186', 'CVE-2021-1187', 'CVE-2021-1188', 'CVE-2021-1192', 'CVE-2021-1193', 'CVE-2021-1194', 'CVE-2021-1195', 'CVE-2021-1196', 'CVE-2021-1197', 'CVE-2021-1198', 'CVE-2021-1199', 'CVE-2021-1206', 'CVE-2021-1207', 'CVE-2021-1208', 'CVE-2021-1209', 'CVE-2021-1210', 'CVE-2021-1211', 'CVE-2021-1212', 'CVE-2021-1213', 'CVE-2021-1214', 'CVE-2021-1215', 'CVE-2021-1216', 'CVE-2021-1217', 'CVE-2021-1223', 'CVE-2021-1224', 'CVE-2021-1236', 'CVE-2021-1260', 'CVE-2021-1261', 'CVE-2021-1262', 'CVE-2021-1263', 'CVE-2021-1273', 'CVE-2021-1274', 'CVE-2021-1278', 'CVE-2021-1279', 'CVE-2021-1298', 'CVE-2021-1299', 'CVE-2021-1300', 'CVE-2021-1301', 'CVE-2021-1305', 'CVE-2021-1233', 'CVE-2021-1241', 'CVE-2021-1289', 'CVE-2021-1290', 'CVE-2021-1291', 'CVE-2021-1292', 'CVE-2021-1293', 'CVE-2021-1294', 'CVE-2021-1295', 'CVE-2021-1296', 'CVE-2021-1297', 'CVE-2021-1314', 'CVE-2021-1315', 'CVE-2021-1316', 'CVE-2021-1317', 'CVE-2021-1318', 'CVE-2021-1319', 'CVE-2021-1320', 'CVE-2021-1321', 'CVE-2021-1322', 'CVE-2021-1323', 'CVE-2021-1324', 'CVE-2021-1325', 'CVE-2021-1326', 'CVE-2021-1327', 'CVE-2021-1328', 'CVE-2021-1329', 'CVE-2021-1330', 'CVE-2021-1331', 'CVE-2021-1332', 'CVE-2021-1333', 'CVE-2021-1334', 'CVE-2021-1335', 'CVE-2021-1336', 'CVE-2021-1337', 'CVE-2021-1338', 'CVE-2021-1339', 'CVE-2021-1340', 'CVE-2021-1341', 'CVE-2021-1342', 'CVE-2021-1343', 'CVE-2021-1344', 'CVE-2021-1345', 'CVE-2021-1346', 'CVE-2021-1347', 'CVE-2021-1348', 'CVE-2021-1437', 'CVE-2021-1439', 'CVE-2021-1449', 'CVE-2021-1460', 'CVE-2021-1371', 'CVE-2021-1423', 'CVE-2021-1251', 'CVE-2021-1308', 'CVE-2021-1309', 'CVE-2021-1495', 'CVE-2021-1602', 'CVE-2021-1609', 'CVE-2021-1610', 'CVE-2021-34730', 'CVE-2021-34708', 'CVE-2021-34709', 'CVE-2021-34713', 'CVE-2021-34737', 'CVE-2021-1419', 'CVE-2021-1620', 'CVE-2021-1621', 'CVE-2021-1622', 'CVE-2021-34703', 'CVE-2021-34723', 'CVE-2021-34724', 'CVE-2021-34725', 'CVE-2021-34727', 'CVE-2021-34740', 'CVE-2021-1529', 'CVE-2021-40120', 'CVE-2022-20699', 'CVE-2022-20700', 'CVE-2022-20701', 'CVE-2022-20702', 'CVE-2022-20703', 'CVE-2022-20704', 'CVE-2022-20705', 'CVE-2022-20706', 'CVE-2022-20707', 'CVE-2022-20708', 'CVE-2022-20709', 'CVE-2022-20710', 'CVE-2022-20711', 'CVE-2022-20712', 'CVE-2022-20749', 'CVE-2022-20677', 'CVE-2022-20678', 'CVE-2022-20717', 'CVE-2022-20725', 'CVE-2022-20753', 'CVE-2022-20799', 'CVE-2022-20801', 'CVE-2022-20825', 'CVE-2022-20873', 'CVE-2022-20874', 'CVE-2022-20875', 'CVE-2022-20876', 'CVE-2022-20877', 'CVE-2022-20878', 'CVE-2022-20879', 'CVE-2022-20880', 'CVE-2022-20881', 'CVE-2022-20882', 'CVE-2022-20883', 'CVE-2022-20884', 'CVE-2022-20885', 'CVE-2022-20886', 'CVE-2022-20887', 'CVE-2022-20888', 'CVE-2022-20889', 'CVE-2022-20890', 'CVE-2022-20891', 'CVE-2022-20892', 'CVE-2022-20893', 'CVE-2022-20894', 'CVE-2022-20895', 'CVE-2022-20896', 'CVE-2022-20897', 'CVE-2022-20898', 'CVE-2022-20899', 'CVE-2022-20900', 'CVE-2022-20901', 'CVE-2022-20902', 'CVE-2022-20903', 'CVE-2022-20904', 'CVE-2022-20910', 'CVE-2022-20911', 'CVE-2022-20912', 'CVE-2022-20841', 'CVE-2022-20827', 'CVE-2022-20842', 'CVE-2022-20775', 'CVE-2022-20818', 'CVE-2022-20848', 'CVE-2022-20850', 'CVE-2022-20851', 'CVE-2022-20919', 'CVE-2023-20045', 'CVE-2023-20076', 'CVE-2023-20027', 'CVE-2023-20035', 'CVE-2023-20065', 'CVE-2023-20066', 'CVE-2023-20081', 'CVE-2023-20226', 'CVE-2023-20227']"
80.241.3.1,0000000902000003e3912986,CRITICAL,"['CVE-2018-0425', 'CVE-2018-0426', 'CVE-2019-12643', 'CVE-2020-3323', 'CVE-2020-3331', 'CVE-2020-3357', 'CVE-2020-3426', 'CVE-2021-1300', 'CVE-2021-1301', 'CVE-2021-1289', 'CVE-2021-1290', 'CVE-2021-1291', 'CVE-2021-1292', 'CVE-2021-1293', 'CVE-2021-1294', 'CVE-2021-1295', 'CVE-2021-1602', 'CVE-2021-1609', 'CVE-2021-34730', 'CVE-2021-34727', 'CVE-2022-20699', 'CVE-2022-20700', 'CVE-2022-20705', 'CVE-2022-20708', 'CVE-2022-20711', 'CVE-2022-20712', 'CVE-2022-20749', 'CVE-2022-20825', 'CVE-2022-20841', 'CVE-2022-20827', 'CVE-2022-20842']","['CVE-2018-0423', 'CVE-2018-0424', 'CVE-2018-0425', 'CVE-2018-0426', 'CVE-2018-0433', 'CVE-2018-0404', 'CVE-2019-1652', 'CVE-2019-1653', 'CVE-2019-1827', 'CVE-2019-1828', 'CVE-2019-1724', 'CVE-2019-1649', 'CVE-2019-1843', 'CVE-2019-1897', 'CVE-2019-1899', 'CVE-2019-1904', 'CVE-2019-12643', 'CVE-2019-12646', 'CVE-2019-12647', 'CVE-2019-12648', 'CVE-2019-12650', 'CVE-2019-12651', 'CVE-2019-12654', 'CVE-2019-12657', 'CVE-2019-12659', 'CVE-2019-12663', 'CVE-2019-12664', 'CVE-2019-12671', 'CVE-2013-2678', 'CVE-2020-3214', 'CVE-2020-3257', 'CVE-2020-3268', 'CVE-2020-3269', 'CVE-2020-3274', 'CVE-2020-3275', 'CVE-2020-3276', 'CVE-2020-3277', 'CVE-2020-3278', 'CVE-2020-3279', 'CVE-2020-3286', 'CVE-2020-3287', 'CVE-2020-3288', 'CVE-2020-3289', 'CVE-2020-3290', 'CVE-2020-3291', 'CVE-2020-3292', 'CVE-2020-3293', 'CVE-2020-3294', 'CVE-2020-3295', 'CVE-2020-3296', 'CVE-2020-3150', 'CVE-2020-3180', 'CVE-2020-3323', 'CVE-2020-3331', 'CVE-2020-3332', 'CVE-2020-3351', 'CVE-2020-3357', 'CVE-2020-3358', 'CVE-2020-3369', 'CVE-2020-3372', 'CVE-2020-3378', 'CVE-2020-3381', 'CVE-2020-3385', 'CVE-2020-3387', 'CVE-2020-3388', 'CVE-2020-3401', 'CVE-2019-15957', 'CVE-2020-3569', 'CVE-2020-3141', 'CVE-2020-3393', 'CVE-2020-3396', 'CVE-2020-3404', 'CVE-2020-3407', 'CVE-2020-3408', 'CVE-2020-3414', 'CVE-2020-3421', 'CVE-2020-3422', 'CVE-2020-3423', 'CVE-2020-3425', 'CVE-2020-3426', 'CVE-2020-3428', 'CVE-2020-3465', 'CVE-2020-3474', 'CVE-2020-3475', 'CVE-2020-3479', 'CVE-2020-3480', 'CVE-2020-3503', 'CVE-2020-3508', 'CVE-2020-3511', 'CVE-2020-3524', 'CVE-2020-3299', 'CVE-2021-1189', 'CVE-2021-1146', 'CVE-2021-1147', 'CVE-2021-1148', 'CVE-2021-1149', 'CVE-2021-1150', 'CVE-2021-1151', 'CVE-2021-1152', 'CVE-2021-1153', 'CVE-2021-1154', 'CVE-2021-1155', 'CVE-2021-1156', 'CVE-2021-1157', 'CVE-2021-1158', 'CVE-2021-1159', 'CVE-2021-1160', 'CVE-2021-1161', 'CVE-2021-1162', 'CVE-2021-1163', 'CVE-2021-1164', 'CVE-2021-1165', 'CVE-2021-1166', 'CVE-2021-1167', 'CVE-2021-1168', 'CVE-2021-1169', 'CVE-2021-1170', 'CVE-2021-1171', 'CVE-2021-1172', 'CVE-2021-1173', 'CVE-2021-1174', 'CVE-2021-1175', 'CVE-2021-1176', 'CVE-2021-1177', 'CVE-2021-1178', 'CVE-2021-1184', 'CVE-2021-1185', 'CVE-2021-1186', 'CVE-2021-1187', 'CVE-2021-1188', 'CVE-2021-1192', 'CVE-2021-1193', 'CVE-2021-1194', 'CVE-2021-1195', 'CVE-2021-1196', 'CVE-2021-1197', 'CVE-2021-1198', 'CVE-2021-1199', 'CVE-2021-1206', 'CVE-2021-1207', 'CVE-2021-1208', 'CVE-2021-1209', 'CVE-2021-1210', 'CVE-2021-1211', 'CVE-2021-1212', 'CVE-2021-1213', 'CVE-2021-1214', 'CVE-2021-1215', 'CVE-2021-1216', 'CVE-2021-1217', 'CVE-2021-1223', 'CVE-2021-1224', 'CVE-2021-1236', 'CVE-2021-1260', 'CVE-2021-1261', 'CVE-2021-1262', 'CVE-2021-1263', 'CVE-2021-1273', 'CVE-2021-1274', 'CVE-2021-1278', 'CVE-2021-1279', 'CVE-2021-1298', 'CVE-2021-1299', 'CVE-2021-1300', 'CVE-2021-1301', 'CVE-2021-1305', 'CVE-2021-1233', 'CVE-2021-1241', 'CVE-2021-1289', 'CVE-2021-1290', 'CVE-2021-1291', 'CVE-2021-1292', 'CVE-2021-1293', 'CVE-2021-1294', 'CVE-2021-1295', 'CVE-2021-1296', 'CVE-2021-1297', 'CVE-2021-1314', 'CVE-2021-1315', 'CVE-2021-1316', 'CVE-2021-1317', 'CVE-2021-1318', 'CVE-2021-1319', 'CVE-2021-1320', 'CVE-2021-1321', 'CVE-2021-1322', 'CVE-2021-1323', 'CVE-2021-1324', 'CVE-2021-1325', 'CVE-2021-1326', 'CVE-2021-1327', 'CVE-2021-1328', 'CVE-2021-1329', 'CVE-2021-1330', 'CVE-2021-1331', 'CVE-2021-1332', 'CVE-2021-1333', 'CVE-2021-1334', 'CVE-2021-1335', 'CVE-2021-1336', 'CVE-2021-1337', 'CVE-2021-1338', 'CVE-2021-1339', 'CVE-2021-1340', 'CVE-2021-1341', 'CVE-2021-1342', 'CVE-2021-1343', 'CVE-2021-1344', 'CVE-2021-1345', 'CVE-2021-1346', 'CVE-2021-1347', 'CVE-2021-1348', 'CVE-2021-1437', 'CVE-2021-1439', 'CVE-2021-1449', 'CVE-2021-1460', 'CVE-2021-1371', 'CVE-2021-1423', 'CVE-2021-1251', 'CVE-2021-1308', 'CVE-2021-1309', 'CVE-2021-1495', 'CVE-2021-1602', 'CVE-2021-1609', 'CVE-2021-1610', 'CVE-2021-34730', 'CVE-2021-34708', 'CVE-2021-34709', 'CVE-2021-34713', 'CVE-2021-34737', 'CVE-2021-1419', 'CVE-2021-1620', 'CVE-2021-1621', 'CVE-2021-1622', 'CVE-2021-34703', 'CVE-2021-34723', 'CVE-2021-34724', 'CVE-2021-34725', 'CVE-2021-34727', 'CVE-2021-34740', 'CVE-2021-1529', 'CVE-2021-40120', 'CVE-2022-20699', 'CVE-2022-20700', 'CVE-2022-20701', 'CVE-2022-20702', 'CVE-2022-20703', 'CVE-2022-20704', 'CVE-2022-20705', 'CVE-2022-20706', 'CVE-2022-20707', 'CVE-2022-20708', 'CVE-2022-20709', 'CVE-2022-20710', 'CVE-2022-20711', 'CVE-2022-20712', 'CVE-2022-20749', 'CVE-2022-20677', 'CVE-2022-20678', 'CVE-2022-20717', 'CVE-2022-20725', 'CVE-2022-20753', 'CVE-2022-20799', 'CVE-2022-20801', 'CVE-2022-20825', 'CVE-2022-20873', 'CVE-2022-20874', 'CVE-2022-20875', 'CVE-2022-20876', 'CVE-2022-20877', 'CVE-2022-20878', 'CVE-2022-20879', 'CVE-2022-20880', 'CVE-2022-20881', 'CVE-2022-20882', 'CVE-2022-20883', 'CVE-2022-20884', 'CVE-2022-20885', 'CVE-2022-20886', 'CVE-2022-20887', 'CVE-2022-20888', 'CVE-2022-20889', 'CVE-2022-20890', 'CVE-2022-20891', 'CVE-2022-20892', 'CVE-2022-20893', 'CVE-2022-20894', 'CVE-2022-20895', 'CVE-2022-20896', 'CVE-2022-20897', 'CVE-2022-20898', 'CVE-2022-20899', 'CVE-2022-20900', 'CVE-2022-20901', 'CVE-2022-20902', 'CVE-2022-20903', 'CVE-2022-20904', 'CVE-2022-20910', 'CVE-2022-20911', 'CVE-2022-20912', 'CVE-2022-20841', 'CVE-2022-20827', 'CVE-2022-20842', 'CVE-2022-20775', 'CVE-2022-20818', 'CVE-2022-20848', 'CVE-2022-20850', 'CVE-2022-20851', 'CVE-2022-20919', 'CVE-2023-20045', 'CVE-2023-20076', 'CVE-2023-20027', 'CVE-2023-20035', 'CVE-2023-20065', 'CVE-2023-20066', 'CVE-2023-20081', 'CVE-2023-20226', 'CVE-2023-20227']"
